date,product_id,inventory_level,demand,actual_sales,stockout_flag,order_quantity,reorder_point
2025-05-30,PRD_050,37,3,3,0,0,14.0
2025-05-31,PRD_050,36,1,1,0,0,14.0
2025-06-01,PRD_050,35,1,1,0,0,14.0
2025-06-02,PRD_050,35,0,0,0,0,14.0
2025-06-03,PRD_050,35,0,0,0,0,14.0
2025-06-04,PRD_050,32,3,3,0,0,14.0
2025-06-05,PRD_050,31,1,1,0,0,14.0
2025-06-06,PRD_050,27,4,4,0,0,14.0
2025-06-07,PRD_050,23,4,4,0,0,14.0
2025-06-08,PRD_050,22,1,1,0,0,14.0
2025-06-09,PRD_050,21,1,1,0,0,14.0
2025-06-10,PRD_050,20,1,1,0,0,14.0
2025-06-11,PRD_050,47,7,7,0,34,14.0
2025-06-12,PRD_050,46,1,1,0,0,14.0
2025-06-13,PRD_050,39,7,7,0,0,14.0
2025-06-14,PRD_050,36,3,3,0,0,14.0
2025-06-15,PRD_050,36,0,0,0,0,14.0
2025-06-16,PRD_050,36,0,0,0,0,14.0
2025-06-17,PRD_050,34,2,2,0,0,14.0
2025-06-18,PRD_050,34,0,0,0,0,14.0
2025-06-19,PRD_050,33,1,1,0,0,14.0
2025-06-20,PRD_050,32,1,1,0,0,14.0
2025-06-21,PRD_050,30,2,2,0,0,14.0
2025-06-22,PRD_050,28,2,2,0,0,14.0
2025-06-23,PRD_050,27,1,1,0,0,14.0
2025-06-24,PRD_050,27,0,0,0,0,14.0
2025-06-25,PRD_050,27,0,0,0,0,14.0
2025-06-26,PRD_050,24,3,3,0,0,14.0
2025-06-27,PRD_050,24,0,0,0,0,14.0
2025-06-28,PRD_050,23,1,1,0,0,14.0
2025-06-29,PRD_050,22,1,1,0,0,14.0
2025-06-30,PRD_050,20,2,2,0,0,14.0
2025-07-01,PRD_050,19,1,1,0,0,14.0
2025-07-02,PRD_050,17,2,2,0,0,14.0
2025-07-03,PRD_050,16,1,1,0,0,14.0
2025-07-04,PRD_050,48,2,2,0,34,14.0
2025-07-05,PRD_050,44,4,4,0,0,14.0
2025-07-06,PRD_050,42,2,2,0,0,14.0
2025-07-07,PRD_050,42,0,0,0,0,14.0
2025-07-08,PRD_050,42,0,0,0,0,14.0
2025-07-09,PRD_050,39,3,3,0,0,14.0
2025-07-10,PRD_050,37,2,2,0,0,14.0
2025-07-11,PRD_050,37,0,0,0,0,14.0
2025-07-12,PRD_050,32,5,5,0,0,14.0
2025-07-13,PRD_050,29,3,3,0,0,14.0
2025-07-14,PRD_050,27,2,2,0,0,14.0
2025-07-15,PRD_050,25,2,2,0,0,14.0
2025-07-16,PRD_050,23,2,2,0,0,14.0
2025-07-17,PRD_050,20,3,3,0,0,14.0
2025-07-18,PRD_050,18,2,2,0,0,14.0
2025-07-19,PRD_050,17,1,1,0,0,14.0
2025-07-20,PRD_050,48,3,3,0,34,14.0
2025-07-21,PRD_050,46,2,2,0,0,14.0
2025-07-22,PRD_050,42,4,4,0,0,14.0
2025-07-23,PRD_050,42,0,0,0,0,14.0
2025-07-24,PRD_050,40,2,2,0,0,14.0
2025-07-25,PRD_050,37,3,3,0,0,14.0
2025-07-26,PRD_050,36,1,1,0,0,14.0
2025-07-27,PRD_050,35,1,1,0,0,14.0
2025-07-28,PRD_050,33,2,2,0,0,14.0
2025-07-29,PRD_050,33,0,0,0,0,14.0
2025-07-30,PRD_050,33,0,0,0,0,14.0
2025-07-31,PRD_050,33,0,0,0,0,14.0
2025-08-01,PRD_050,32,1,1,0,0,14.0
2025-08-02,PRD_050,29,3,3,0,0,14.0
2025-08-03,PRD_050,24,5,5,0,0,14.0
2025-08-04,PRD_050,23,1,1,0,0,14.0
2025-08-05,PRD_050,23,0,0,0,0,14.0
2025-08-06,PRD_050,23,0,0,0,0,14.0
2025-08-07,PRD_050,20,3,3,0,0,14.0
2025-08-08,PRD_050,17,3,3,0,0,14.0
2025-08-09,PRD_050,48,3,3,0,34,14.0
2025-08-10,PRD_050,47,1,1,0,0,14.0
2025-08-11,PRD_050,47,0,0,0,0,14.0
2025-08-12,PRD_050,46,1,1,0,0,14.0
2025-08-13,PRD_050,40,6,6,0,0,14.0
2025-08-14,PRD_050,40,0,0,0,0,14.0
2025-08-15,PRD_050,35,5,5,0,0,14.0
2025-08-16,PRD_050,34,1,1,0,0,14.0
2025-08-17,PRD_050,33,1,1,0,0,14.0
2025-08-18,PRD_050,32,1,1,0,0,14.0
2025-08-19,PRD_050,27,5,5,0,0,14.0
2025-08-20,PRD_050,26,1,1,0,0,14.0
2025-08-21,PRD_050,24,2,2,0,0,14.0
2025-08-22,PRD_050,24,0,0,0,0,14.0
2025-08-23,PRD_050,23,1,1,0,0,14.0
2025-08-24,PRD_050,21,2,2,0,0,14.0
2025-08-25,PRD_050,20,1,1,0,0,14.0
2025-08-26,PRD_050,19,1,1,0,0,14.0
2025-08-27,PRD_050,18,1,1,0,0,14.0
2025-08-28,PRD_050,18,0,0,0,0,14.0
2025-08-29,PRD_050,17,1,1,0,0,14.0
2025-08-30,PRD_050,16,1,1,0,0,14.0
2025-08-31,PRD_050,15,1,1,0,0,14.0
2025-09-01,PRD_050,45,4,4,0,34,14.0
2025-09-02,PRD_050,43,2,2,0,0,14.0
2025-09-03,PRD_050,41,2,2,0,0,14.0
2025-09-04,PRD_050,38,3,3,0,0,14.0
2025-09-05,PRD_050,38,0,0,0,0,14.0
2025-09-06,PRD_050,37,1,1,0,0,14.0
2025-09-07,PRD_050,36,1,1,0,0,14.0
2025-09-08,PRD_050,34,2,2,0,0,14.0
2025-09-09,PRD_050,33,1,1,0,0,14.0
2025-09-10,PRD_050,32,1,1,0,0,14.0
2025-09-11,PRD_050,31,1,1,0,0,14.0
2025-09-12,PRD_050,29,2,2,0,0,14.0
2025-09-13,PRD_050,27,2,2,0,0,14.0
2025-09-14,PRD_050,24,3,3,0,0,14.0
2025-09-15,PRD_050,23,1,1,0,0,14.0
2025-09-16,PRD_050,16,7,7,0,0,14.0
2025-09-17,PRD_050,48,2,2,0,34,14.0
2025-09-18,PRD_050,46,2,2,0,0,14.0
2025-09-19,PRD_050,45,1,1,0,0,14.0
2025-09-20,PRD_050,43,2,2,0,0,14.0
2025-09-21,PRD_050,42,1,1,0,0,14.0
2025-09-22,PRD_050,40,2,2,0,0,14.0
2025-09-23,PRD_050,39,1,1,0,0,14.0
2025-03-28,PRD_099,120,1,1,0,0,72.0
2025-03-29,PRD_099,117,3,3,0,0,72.0
2025-03-30,PRD_099,116,1,1,0,0,72.0
2025-03-31,PRD_099,115,1,1,0,0,72.0
2025-04-01,PRD_099,113,2,2,0,0,72.0
2025-04-02,PRD_099,110,3,3,0,0,72.0
2025-04-03,PRD_099,109,1,1,0,0,72.0
2025-04-04,PRD_099,106,3,3,0,0,72.0
2025-04-05,PRD_099,105,1,1,0,0,72.0
2025-04-06,PRD_099,105,0,0,0,0,72.0
2025-04-07,PRD_099,104,1,1,0,0,72.0
2025-04-08,PRD_099,103,1,1,0,0,72.0
2025-04-09,PRD_099,100,3,3,0,0,72.0
2025-04-10,PRD_099,97,3,3,0,0,72.0
2025-04-11,PRD_099,95,2,2,0,0,72.0
2025-04-12,PRD_099,91,4,4,0,0,72.0
2025-04-13,PRD_099,89,2,2,0,0,72.0
2025-04-14,PRD_099,87,2,2,0,0,72.0
2025-04-15,PRD_099,87,0,0,0,0,72.0
2025-04-16,PRD_099,85,2,2,0,0,72.0
2025-04-17,PRD_099,81,4,4,0,0,72.0
2025-04-18,PRD_099,79,2,2,0,0,72.0
2025-04-19,PRD_099,78,1,1,0,0,72.0
2025-04-20,PRD_099,76,2,2,0,0,72.0
2025-04-21,PRD_099,76,0,0,0,0,72.0
2025-04-22,PRD_099,74,2,2,0,0,72.0
2025-04-23,PRD_099,72,2,2,0,0,72.0
2025-04-24,PRD_099,150,2,2,0,80,72.0
2025-04-25,PRD_099,146,4,4,0,0,72.0
2025-04-26,PRD_099,145,1,1,0,0,72.0
2025-04-27,PRD_099,143,2,2,0,0,72.0
2025-04-28,PRD_099,142,1,1,0,0,72.0
2025-04-29,PRD_099,142,0,0,0,0,72.0
2025-04-30,PRD_099,141,1,1,0,0,72.0
2025-05-01,PRD_099,140,1,1,0,0,72.0
2025-05-02,PRD_099,140,0,0,0,0,72.0
2025-05-03,PRD_099,140,0,0,0,0,72.0
2025-05-04,PRD_099,137,3,3,0,0,72.0
2025-05-05,PRD_099,134,3,3,0,0,72.0
2025-05-06,PRD_099,133,1,1,0,0,72.0
2025-05-07,PRD_099,132,1,1,0,0,72.0
2025-05-08,PRD_099,130,2,2,0,0,72.0
2025-05-09,PRD_099,127,3,3,0,0,72.0
2025-05-10,PRD_099,125,2,2,0,0,72.0
2025-05-11,PRD_099,125,0,0,0,0,72.0
2025-05-12,PRD_099,123,2,2,0,0,72.0
2025-05-13,PRD_099,121,2,2,0,0,72.0
2025-05-14,PRD_099,121,0,0,0,0,72.0
2025-05-15,PRD_099,121,0,0,0,0,72.0
2025-05-16,PRD_099,116,5,5,0,0,72.0
2025-05-17,PRD_099,112,4,4,0,0,72.0
2025-05-18,PRD_099,111,1,1,0,0,72.0
2025-05-19,PRD_099,111,0,0,0,0,72.0
2025-05-20,PRD_099,109,2,2,0,0,72.0
2025-05-21,PRD_099,108,1,1,0,0,72.0
2025-05-22,PRD_099,107,1,1,0,0,72.0
2025-05-23,PRD_099,107,0,0,0,0,72.0
2025-05-24,PRD_099,107,0,0,0,0,72.0
2025-05-25,PRD_099,107,0,0,0,0,72.0
2025-05-26,PRD_099,105,2,2,0,0,72.0
2025-05-27,PRD_099,103,2,2,0,0,72.0
2025-05-28,PRD_099,103,0,0,0,0,72.0
2025-05-29,PRD_099,103,0,0,0,0,72.0
2025-05-30,PRD_099,102,1,1,0,0,72.0
2025-05-31,PRD_099,102,0,0,0,0,72.0
2025-06-01,PRD_099,100,2,2,0,0,72.0
2025-06-02,PRD_099,100,0,0,0,0,72.0
2025-06-03,PRD_099,100,0,0,0,0,72.0
2025-06-04,PRD_099,100,0,0,0,0,72.0
2025-06-05,PRD_099,95,5,5,0,0,72.0
2025-06-06,PRD_099,92,3,3,0,0,72.0
2025-06-07,PRD_099,90,2,2,0,0,72.0
2025-06-08,PRD_099,89,1,1,0,0,72.0
2025-06-09,PRD_099,88,1,1,0,0,72.0
2025-06-10,PRD_099,86,2,2,0,0,72.0
2025-06-11,PRD_099,83,3,3,0,0,72.0
2025-06-12,PRD_099,82,1,1,0,0,72.0
2025-06-13,PRD_099,81,1,1,0,0,72.0
2025-06-14,PRD_099,79,2,2,0,0,72.0
2025-06-15,PRD_099,76,3,3,0,0,72.0
2025-06-16,PRD_099,75,1,1,0,0,72.0
2025-06-17,PRD_099,73,2,2,0,0,72.0
2025-06-18,PRD_099,72,1,1,0,0,72.0
2025-06-19,PRD_099,151,1,1,0,80,72.0
2025-06-20,PRD_099,150,1,1,0,0,72.0
2025-06-21,PRD_099,149,1,1,0,0,72.0
2025-06-22,PRD_099,148,1,1,0,0,72.0
2025-06-23,PRD_099,147,1,1,0,0,72.0
2025-06-24,PRD_099,145,2,2,0,0,72.0
2025-06-25,PRD_099,143,2,2,0,0,72.0
2025-06-26,PRD_099,141,2,2,0,0,72.0
2025-06-27,PRD_099,139,2,2,0,0,72.0
2025-06-28,PRD_099,138,1,1,0,0,72.0
2025-06-29,PRD_099,136,2,2,0,0,72.0
2025-06-30,PRD_099,136,0,0,0,0,72.0
2025-07-01,PRD_099,136,0,0,0,0,72.0
2025-07-02,PRD_099,134,2,2,0,0,72.0
2025-07-03,PRD_099,133,1,1,0,0,72.0
2025-07-04,PRD_099,132,1,1,0,0,72.0
2025-07-05,PRD_099,127,5,5,0,0,72.0
2025-07-06,PRD_099,126,1,1,0,0,72.0
2025-07-07,PRD_099,126,0,0,0,0,72.0
2025-07-08,PRD_099,126,0,0,0,0,72.0
2025-07-09,PRD_099,124,2,2,0,0,72.0
2025-07-10,PRD_099,122,2,2,0,0,72.0
2025-07-11,PRD_099,121,1,1,0,0,72.0
2025-07-12,PRD_099,121,0,0,0,0,72.0
2025-07-13,PRD_099,115,6,6,0,0,72.0
2025-07-14,PRD_099,113,2,2,0,0,72.0
2025-07-15,PRD_099,111,2,2,0,0,72.0
2025-07-16,PRD_099,110,1,1,0,0,72.0
2025-07-17,PRD_099,108,2,2,0,0,72.0
2025-07-18,PRD_099,108,0,0,0,0,72.0
2025-07-19,PRD_099,104,4,4,0,0,72.0
2025-07-20,PRD_099,104,0,0,0,0,72.0
2025-07-21,PRD_099,103,1,1,0,0,72.0
2025-07-22,PRD_099,102,1,1,0,0,72.0
2025-07-23,PRD_099,102,0,0,0,0,72.0
2025-07-24,PRD_099,102,0,0,0,0,72.0
2025-07-25,PRD_099,101,1,1,0,0,72.0
2025-07-26,PRD_099,101,0,0,0,0,72.0
2025-07-27,PRD_099,99,2,2,0,0,72.0
2025-07-28,PRD_099,97,2,2,0,0,72.0
2025-07-29,PRD_099,96,1,1,0,0,72.0
2025-07-30,PRD_099,94,2,2,0,0,72.0
2025-07-31,PRD_099,92,2,2,0,0,72.0
2025-08-01,PRD_099,91,1,1,0,0,72.0
2025-08-02,PRD_099,89,2,2,0,0,72.0
2025-08-03,PRD_099,88,1,1,0,0,72.0
2025-08-04,PRD_099,86,2,2,0,0,72.0
2025-08-05,PRD_099,83,3,3,0,0,72.0
2025-08-06,PRD_099,80,3,3,0,0,72.0
2025-08-07,PRD_099,78,2,2,0,0,72.0
2025-08-08,PRD_099,76,2,2,0,0,72.0
2025-08-09,PRD_099,73,3,3,0,0,72.0
2025-08-10,PRD_099,73,0,0,0,0,72.0
2025-08-11,PRD_099,151,2,2,0,80,72.0
2025-08-12,PRD_099,150,1,1,0,0,72.0
2025-08-13,PRD_099,148,2,2,0,0,72.0
2025-08-14,PRD_099,147,1,1,0,0,72.0
2025-08-15,PRD_099,144,3,3,0,0,72.0
2025-08-16,PRD_099,139,5,5,0,0,72.0
2025-08-17,PRD_099,137,2,2,0,0,72.0
2025-08-18,PRD_099,135,2,2,0,0,72.0
2025-08-19,PRD_099,134,1,1,0,0,72.0
2025-08-20,PRD_099,133,1,1,0,0,72.0
2025-08-21,PRD_099,133,0,0,0,0,72.0
2025-08-22,PRD_099,128,5,5,0,0,72.0
2025-08-23,PRD_099,125,3,3,0,0,72.0
2025-08-24,PRD_099,123,2,2,0,0,72.0
2025-08-25,PRD_099,122,1,1,0,0,72.0
2025-08-26,PRD_099,118,4,4,0,0,72.0
2025-08-27,PRD_099,117,1,1,0,0,72.0
2025-08-28,PRD_099,113,4,4,0,0,72.0
2025-08-29,PRD_099,112,1,1,0,0,72.0
2025-08-30,PRD_099,111,1,1,0,0,72.0
2025-08-31,PRD_099,111,0,0,0,0,72.0
2025-09-01,PRD_099,109,2,2,0,0,72.0
2025-09-02,PRD_099,107,2,2,0,0,72.0
2025-09-03,PRD_099,105,2,2,0,0,72.0
2025-09-04,PRD_099,104,1,1,0,0,72.0
2025-09-05,PRD_099,103,1,1,0,0,72.0
2025-09-06,PRD_099,100,3,3,0,0,72.0
2025-09-07,PRD_099,98,2,2,0,0,72.0
2025-09-08,PRD_099,97,1,1,0,0,72.0
2025-09-09,PRD_099,95,2,2,0,0,72.0
2025-09-10,PRD_099,93,2,2,0,0,72.0
2025-09-11,PRD_099,88,5,5,0,0,72.0
2025-09-12,PRD_099,86,2,2,0,0,72.0
2025-09-13,PRD_099,86,0,0,0,0,72.0
2025-09-14,PRD_099,85,1,1,0,0,72.0
2025-09-15,PRD_099,82,3,3,0,0,72.0
2025-09-16,PRD_099,81,1,1,0,0,72.0
2025-09-17,PRD_099,80,1,1,0,0,72.0
2025-09-18,PRD_099,76,4,4,0,0,72.0
2025-09-19,PRD_099,75,1,1,0,0,72.0
2025-09-20,PRD_099,72,3,3,0,0,72.0
2025-09-21,PRD_099,151,1,1,0,80,72.0
2025-09-22,PRD_099,151,0,0,0,0,72.0
2025-09-23,PRD_099,150,1,1,0,0,72.0
2025-03-28,PRD_077,73,0,0,0,29,56.4
2025-03-29,PRD_077,73,0,0,0,0,56.4
2025-03-30,PRD_077,70,3,3,0,0,56.4
2025-03-31,PRD_077,69,1,1,0,0,56.4
2025-04-01,PRD_077,69,0,0,0,0,56.4
2025-04-02,PRD_077,68,1,1,0,0,56.4
2025-04-03,PRD_077,63,5,5,0,0,56.4
2025-04-04,PRD_077,62,1,1,0,0,56.4
2025-04-05,PRD_077,60,2,2,0,0,56.4
2025-04-06,PRD_077,59,1,1,0,0,56.4
2025-04-07,PRD_077,57,2,2,0,0,56.4
2025-04-08,PRD_077,57,0,0,0,0,56.4
2025-04-09,PRD_077,84,2,2,0,29,56.4
2025-04-10,PRD_077,82,2,2,0,0,56.4
2025-04-11,PRD_077,80,2,2,0,0,56.4
2025-04-12,PRD_077,79,1,1,0,0,56.4
2025-04-13,PRD_077,77,2,2,0,0,56.4
2025-04-14,PRD_077,77,0,0,0,0,56.4
2025-04-15,PRD_077,74,3,3,0,0,56.4
2025-04-16,PRD_077,72,2,2,0,0,56.4
2025-04-17,PRD_077,70,2,2,0,0,56.4
2025-04-18,PRD_077,67,3,3,0,0,56.4
2025-04-19,PRD_077,65,2,2,0,0,56.4
2025-04-20,PRD_077,62,3,3,0,0,56.4
2025-04-21,PRD_077,61,1,1,0,0,56.4
2025-04-22,PRD_077,57,4,4,0,0,56.4
2025-04-23,PRD_077,85,1,1,0,29,56.4
2025-04-24,PRD_077,84,1,1,0,0,56.4
2025-04-25,PRD_077,83,1,1,0,0,56.4
2025-04-26,PRD_077,82,1,1,0,0,56.4
2025-04-27,PRD_077,81,1,1,0,0,56.4
2025-04-28,PRD_077,78,3,3,0,0,56.4
2025-04-29,PRD_077,75,3,3,0,0,56.4
2025-04-30,PRD_077,74,1,1,0,0,56.4
2025-05-01,PRD_077,74,0,0,0,0,56.4
2025-05-02,PRD_077,73,1,1,0,0,56.4
2025-05-03,PRD_077,72,1,1,0,0,56.4
2025-05-04,PRD_077,70,2,2,0,0,56.4
2025-05-05,PRD_077,70,0,0,0,0,56.4
2025-05-06,PRD_077,68,2,2,0,0,56.4
2025-05-07,PRD_077,67,1,1,0,0,56.4
2025-05-08,PRD_077,66,1,1,0,0,56.4
2025-05-09,PRD_077,66,0,0,0,0,56.4
2025-05-10,PRD_077,64,2,2,0,0,56.4
2025-05-11,PRD_077,63,1,1,0,0,56.4
2025-05-12,PRD_077,62,1,1,0,0,56.4
2025-05-13,PRD_077,61,1,1,0,0,56.4
2025-05-14,PRD_077,59,2,2,0,0,56.4
2025-05-15,PRD_077,57,2,2,0,0,56.4
2025-05-16,PRD_077,85,1,1,0,29,56.4
2025-05-17,PRD_077,84,1,1,0,0,56.4
2025-05-18,PRD_077,81,3,3,0,0,56.4
2025-05-19,PRD_077,80,1,1,0,0,56.4
2025-05-20,PRD_077,78,2,2,0,0,56.4
2025-05-21,PRD_077,75,3,3,0,0,56.4
2025-05-22,PRD_077,75,0,0,0,0,56.4
2025-05-23,PRD_077,74,1,1,0,0,56.4
2025-05-24,PRD_077,73,1,1,0,0,56.4
2025-05-25,PRD_077,72,1,1,0,0,56.4
2025-05-26,PRD_077,69,3,3,0,0,56.4
2025-05-27,PRD_077,68,1,1,0,0,56.4
2025-05-28,PRD_077,66,2,2,0,0,56.4
2025-05-29,PRD_077,66,0,0,0,0,56.4
2025-05-30,PRD_077,65,1,1,0,0,56.4
2025-05-31,PRD_077,63,2,2,0,0,56.4
2025-06-01,PRD_077,63,0,0,0,0,56.4
2025-06-02,PRD_077,60,3,3,0,0,56.4
2025-06-03,PRD_077,57,3,3,0,0,56.4
2025-06-04,PRD_077,57,0,0,0,0,56.4
2025-06-05,PRD_077,82,4,4,0,29,56.4
2025-06-06,PRD_077,81,1,1,0,0,56.4
2025-06-07,PRD_077,80,1,1,0,0,56.4
2025-06-08,PRD_077,78,2,2,0,0,56.4
2025-06-09,PRD_077,77,1,1,0,0,56.4
2025-06-10,PRD_077,76,1,1,0,0,56.4
2025-06-11,PRD_077,73,3,3,0,0,56.4
2025-06-12,PRD_077,73,0,0,0,0,56.4
2025-06-13,PRD_077,70,3,3,0,0,56.4
2025-06-14,PRD_077,69,1,1,0,0,56.4
2025-06-15,PRD_077,69,0,0,0,0,56.4
2025-06-16,PRD_077,69,0,0,0,0,56.4
2025-06-17,PRD_077,67,2,2,0,0,56.4
2025-06-18,PRD_077,65,2,2,0,0,56.4
2025-06-19,PRD_077,64,1,1,0,0,56.4
2025-06-20,PRD_077,60,4,4,0,0,56.4
2025-06-21,PRD_077,57,3,3,0,0,56.4
2025-06-22,PRD_077,84,2,2,0,29,56.4
2025-06-23,PRD_077,82,2,2,0,0,56.4
2025-06-24,PRD_077,81,1,1,0,0,56.4
2025-06-25,PRD_077,79,2,2,0,0,56.4
2025-06-26,PRD_077,77,2,2,0,0,56.4
2025-06-27,PRD_077,76,1,1,0,0,56.4
2025-06-28,PRD_077,74,2,2,0,0,56.4
2025-06-29,PRD_077,73,1,1,0,0,56.4
2025-06-30,PRD_077,72,1,1,0,0,56.4
2025-07-01,PRD_077,70,2,2,0,0,56.4
2025-07-02,PRD_077,68,2,2,0,0,56.4
2025-07-03,PRD_077,68,0,0,0,0,56.4
2025-07-04,PRD_077,67,1,1,0,0,56.4
2025-07-05,PRD_077,66,1,1,0,0,56.4
2025-07-06,PRD_077,65,1,1,0,0,56.4
2025-07-07,PRD_077,64,1,1,0,0,56.4
2025-07-08,PRD_077,63,1,1,0,0,56.4
2025-07-09,PRD_077,62,1,1,0,0,56.4
2025-07-10,PRD_077,61,1,1,0,0,56.4
2025-07-11,PRD_077,61,0,0,0,0,56.4
2025-07-12,PRD_077,58,3,3,0,0,56.4
2025-07-13,PRD_077,58,0,0,0,0,56.4
2025-07-14,PRD_077,57,1,1,0,0,56.4
2025-07-15,PRD_077,85,1,1,0,29,56.4
2025-07-16,PRD_077,84,1,1,0,0,56.4
2025-07-17,PRD_077,82,2,2,0,0,56.4
2025-07-18,PRD_077,82,0,0,0,0,56.4
2025-07-19,PRD_077,81,1,1,0,0,56.4
2025-07-20,PRD_077,79,2,2,0,0,56.4
2025-07-21,PRD_077,76,3,3,0,0,56.4
2025-07-22,PRD_077,76,0,0,0,0,56.4
2025-07-23,PRD_077,75,1,1,0,0,56.4
2025-07-24,PRD_077,74,1,1,0,0,56.4
2025-07-25,PRD_077,73,1,1,0,0,56.4
2025-07-26,PRD_077,72,1,1,0,0,56.4
2025-07-27,PRD_077,70,2,2,0,0,56.4
2025-07-28,PRD_077,67,3,3,0,0,56.4
2025-07-29,PRD_077,66,1,1,0,0,56.4
2025-07-30,PRD_077,66,0,0,0,0,56.4
2025-07-31,PRD_077,65,1,1,0,0,56.4
2025-08-01,PRD_077,65,0,0,0,0,56.4
2025-08-02,PRD_077,64,1,1,0,0,56.4
2025-08-03,PRD_077,63,1,1,0,0,56.4
2025-08-04,PRD_077,60,3,3,0,0,56.4
2025-08-05,PRD_077,59,1,1,0,0,56.4
2025-08-06,PRD_077,85,3,3,0,29,56.4
2025-08-07,PRD_077,85,0,0,0,0,56.4
2025-08-08,PRD_077,84,1,1,0,0,56.4
2025-08-09,PRD_077,83,1,1,0,0,56.4
2025-08-10,PRD_077,79,4,4,0,0,56.4
2025-08-11,PRD_077,77,2,2,0,0,56.4
2025-08-12,PRD_077,74,3,3,0,0,56.4
2025-08-13,PRD_077,71,3,3,0,0,56.4
2025-08-14,PRD_077,70,1,1,0,0,56.4
2025-08-15,PRD_077,67,3,3,0,0,56.4
2025-08-16,PRD_077,66,1,1,0,0,56.4
2025-08-17,PRD_077,66,0,0,0,0,56.4
2025-08-18,PRD_077,65,1,1,0,0,56.4
2025-08-19,PRD_077,65,0,0,0,0,56.4
2025-08-20,PRD_077,63,2,2,0,0,56.4
2025-08-21,PRD_077,62,1,1,0,0,56.4
2025-08-22,PRD_077,61,1,1,0,0,56.4
2025-08-23,PRD_077,58,3,3,0,0,56.4
2025-08-24,PRD_077,84,3,3,0,29,56.4
2025-08-25,PRD_077,83,1,1,0,0,56.4
2025-08-26,PRD_077,80,3,3,0,0,56.4
2025-08-27,PRD_077,79,1,1,0,0,56.4
2025-08-28,PRD_077,79,0,0,0,0,56.4
2025-08-29,PRD_077,75,4,4,0,0,56.4
2025-08-30,PRD_077,74,1,1,0,0,56.4
2025-08-31,PRD_077,74,0,0,0,0,56.4
2025-09-01,PRD_077,70,4,4,0,0,56.4
2025-09-02,PRD_077,70,0,0,0,0,56.4
2025-09-03,PRD_077,68,2,2,0,0,56.4
2025-09-04,PRD_077,66,2,2,0,0,56.4
2025-09-05,PRD_077,66,0,0,0,0,56.4
2025-09-06,PRD_077,65,1,1,0,0,56.4
2025-09-07,PRD_077,63,2,2,0,0,56.4
2025-09-08,PRD_077,62,1,1,0,0,56.4
2025-09-09,PRD_077,61,1,1,0,0,56.4
2025-09-10,PRD_077,58,3,3,0,0,56.4
2025-09-11,PRD_077,85,2,2,0,29,56.4
2025-09-12,PRD_077,82,3,3,0,0,56.4
2025-09-13,PRD_077,81,1,1,0,0,56.4
2025-09-14,PRD_077,78,3,3,0,0,56.4
2025-09-15,PRD_077,77,1,1,0,0,56.4
2025-09-16,PRD_077,76,1,1,0,0,56.4
2025-09-17,PRD_077,71,5,5,0,0,56.4
2025-09-18,PRD_077,68,3,3,0,0,56.4
2025-09-19,PRD_077,66,2,2,0,0,56.4
2025-09-20,PRD_077,64,2,2,0,0,56.4
2025-09-21,PRD_077,62,2,2,0,0,56.4
2025-09-22,PRD_077,58,4,4,0,0,56.4
2025-09-23,PRD_077,83,4,4,0,29,56.4
2025-03-28,PRD_035,81,0,0,0,0,13.5
2025-03-29,PRD_035,78,3,3,0,0,13.5
2025-03-30,PRD_035,77,1,1,0,0,13.5
2025-03-31,PRD_035,76,1,1,0,0,13.5
2025-04-01,PRD_035,74,2,2,0,0,13.5
2025-04-02,PRD_035,74,0,0,0,0,13.5
2025-04-03,PRD_035,74,0,0,0,0,13.5
2025-04-04,PRD_035,72,2,2,0,0,13.5
2025-04-05,PRD_035,70,2,2,0,0,13.5
2025-04-06,PRD_035,70,0,0,0,0,13.5
2025-04-07,PRD_035,69,1,1,0,0,13.5
2025-04-08,PRD_035,67,2,2,0,0,13.5
2025-04-09,PRD_035,66,1,1,0,0,13.5
2025-04-10,PRD_035,65,1,1,0,0,13.5
2025-04-11,PRD_035,62,3,3,0,0,13.5
2025-04-12,PRD_035,60,2,2,0,0,13.5
2025-04-13,PRD_035,59,1,1,0,0,13.5
2025-04-14,PRD_035,58,1,1,0,0,13.5
2025-04-15,PRD_035,56,2,2,0,0,13.5
2025-04-16,PRD_035,55,1,1,0,0,13.5
2025-04-17,PRD_035,55,0,0,0,0,13.5
2025-04-18,PRD_035,55,0,0,0,0,13.5
2025-04-19,PRD_035,53,2,2,0,0,13.5
2025-04-20,PRD_035,53,0,0,0,0,13.5
2025-04-21,PRD_035,52,1,1,0,0,13.5
2025-04-22,PRD_035,51,1,1,0,0,13.5
2025-04-23,PRD_035,49,2,2,0,0,13.5
2025-04-24,PRD_035,48,1,1,0,0,13.5
2025-04-25,PRD_035,48,0,0,0,0,13.5
2025-04-26,PRD_035,46,2,2,0,0,13.5
2025-04-27,PRD_035,45,1,1,0,0,13.5
2025-04-28,PRD_035,42,3,3,0,0,13.5
2025-04-29,PRD_035,42,0,0,0,0,13.5
2025-04-30,PRD_035,41,1,1,0,0,13.5
2025-05-01,PRD_035,39,2,2,0,0,13.5
2025-05-02,PRD_035,36,3,3,0,0,13.5
2025-05-03,PRD_035,32,4,4,0,0,13.5
2025-05-04,PRD_035,31,1,1,0,0,13.5
2025-05-05,PRD_035,31,0,0,0,0,13.5
2025-05-06,PRD_035,28,3,3,0,0,13.5
